Token,Nodes,Smart_Contract_Flags,Dates,Temporal_Distance
69211,"(838510, 1165747, 1267311, 1287819, 1685780, 1826607, 2079813, 2194691, 2397401, 2431125, 3250596, 3624581, 3650993, 3798081, 3832376, 3892723, 3912040, 3932117, 4266871, 4270879, 4399474, 4610713, 5203380, 5233477, 6028213, 6060545, 6065339, 6117351, 6152052)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",['2023-03-24'],[]
69211,"(1135513, 1287819, 1417622, 1523277, 1679127, 1831201, 2596430, 2670954, 3135625, 3210866, 3230802, 3310636, 3426459, 3522726, 3540713, 3562044, 3798081, 3952361, 4152058, 4241317, 4266871, 4399474, 4630004, 5183102, 5533102, 5583657, 5595295, 5904835, 6028213)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-05-12'],[]
69211,"(478154, 865558, 1048063, 1265947, 1267162, 1507785, 1926505, 2261936, 2636428, 2841840, 3127027, 3171489, 3171564, 3171755, 3423500, 3623387, 3643985, 3650993, 3670497, 3790051, 3792590, 3999482, 4266871, 4399474, 4542630, 4619787, 5657859, 5685721, 6094777)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-05-23'],[]
69211,"(862714, 1219105, 1359006, 1986878, 2473940, 2899705, 3127027, 3154856, 3182567, 3194159, 3230774, 3230802, 3423500, 3543139, 3554264, 3591586, 3657529, 3726172, 3742490, 3834268, 3912040, 4152058, 4236639, 4613668, 5272273, 5622517, 6046689, 6141590, 6708315)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-06-30'],[]
69211,"(1155292, 1265947, 2432796, 2807394, 3528065, 3562044, 3735273, 3893425, 3911058, 4285847, 4318978, 4618485, 4619787, 4619933, 5201231, 5254010, 5454892, 5540655, 5595295, 5658148, 5671607, 5904835, 6205064, 6270097, 6495192, 6708315, 6772377, 6837149, 6855477)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-07-30'],[]
69211,"(2255318, 3182567, 3423500, 3962573, 4955124, 5302590, 5536127, 5570462, 5685721, 6196477, 6196509, 6196520, 6196541, 6196571, 6196618, 6196630, 6200983, 6206928, 6217738, 6217745, 6974121, 7250201, 7250218, 7250242, 7250261, 7256196, 7256216, 7256229, 7256261)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-09-27'],[]
69211,"(1265947, 1552911, 1737244, 2001967, 2255318, 2378992, 2397701, 3459392, 3562044, 3605477, 3642705, 3650866, 3676767, 3705274, 3792296, 4100078, 4125756, 4254631, 4318978, 5460019, 5520894, 5602171, 6133657, 6199418, 6340724, 6569421, 6597587, 7273697, 7277413)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-10-01'],[]
69211,"(1359006, 1496692, 2268314, 2899705, 3167966, 3182567, 3194159, 3562044, 3663553, 3669013, 3696974, 4254631, 4343183, 4960981, 4998499, 5172099, 5331875, 5457917, 5536127, 5568126, 5792686, 6055160, 6079915, 6133657, 6569421, 6636365, 6995167, 7193983, 7326692)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",['2023-10-11'],[]
69211,"(830223, 1287819, 1737244, 1921277, 2022710, 2286291, 2414538, 2520626, 2663940, 2899826, 3107767, 3113299, 3278876, 3520049, 3543139, 3793331, 3798081, 4064328, 4318978, 4610862, 4855778, 5062925, 5457917, 5589673, 6855477, 7238871, 7411001, 7426167, 7562594)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-12-30'],[]
71751,"(93532, 692782, 793732, 812004, 959295, 999744, 1092686, 1178592, 1243573, 1403411, 1451570, 1659149, 2029954, 2229344, 2383048, 2799011, 2940873, 3163328, 3172319, 3181350, 3315306, 3472611, 3520487, 3548520, 3642406, 3648045, 3716994, 3940338, 3940438)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-07-31'],[]
79929,"(1054509, 1197013, 1332422, 1450778, 1458734, 1534446, 1856477, 1867067, 1868064, 1952784, 2065609, 2078440, 2380117, 2611820, 2667516, 2865189, 2892203, 2904937, 2943730, 2959061, 3083829, 3256297, 3374609, 3405535, 3715524, 3819247, 3893456, 3908397, 3944875)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-07-31'],[]
80174,"(773356, 958317, 987195, 1192934, 1472679, 1574783, 2125182, 2148194, 2159768, 2270490, 2437668, 2439333, 2904937, 3056059, 3140061, 3253957, 3371021, 3567748, 3689234, 3780738, 3782466, 3789536, 3819877, 3893260, 3934666, 3937861, 3939679, 3939708, 3944095)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-07-31'],[]
10774,"(105886, 723404, 836473, 928011, 990727, 1009643, 1056833, 1089172, 1104629, 1109671, 1140040, 1181416, 1275137, 1433240, 1501992, 1557849, 1605126, 1654418, 1769970, 2048944, 2242750, 2293310, 2651042, 3933229, 3947615, 3949499, 3961427, 3961428, 3961463)","(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-01'],[]
10774,"(842797, 855882, 1217179, 1270328, 1274423, 1454305, 1741604, 1922310, 2113890, 2380650, 2678757, 2781213, 2835143, 2901030, 3089319, 3159908, 3312718, 3857968, 4284401, 4442445, 5449876, 5457917, 5563817, 5603720, 5607187, 5717607, 6105105, 6551844, 6574047)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",['2023-05-23'],[]
10774,"(6513, 676113, 787529, 898521, 951610, 1138242, 1176806, 1199677, 1204636, 1375455, 2269581, 2565798, 2582847, 3337841, 3375190, 3472694, 4103804, 4586498, 4903759, 4919955, 5471283, 5486320, 5496898, 5496899, 5496900, 6092069, 6477268, 6504640, 6746362)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0)",['2023-06-23'],[]
10774,"(478154, 789631, 1004466, 1017641, 1064544, 1323827, 1342902, 1375455, 1437201, 1873278, 2171121, 2508236, 2660114, 2801534, 3010269, 3472748, 4771847, 4919955, 5038008, 5214696, 5463145, 5572385, 6058035, 6207827, 6554679, 6569228, 6810531, 6816180, 6819304)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",['2023-07-08'],[]
10774,"(611960, 997915, 1164182, 1389028, 1493944, 2377224, 2835143, 3478788, 4213184, 4282488, 4621467, 4654767, 4660337, 4832826, 4870469, 5327783, 5377154, 5539548, 5545712, 6036573, 6055160, 6207827, 6340724, 6554679, 6628740, 6823069, 6860298, 6862728, 6904892)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",['2023-07-31'],[]
10774,"(989133, 1006896, 1220012, 1302094, 1380623, 1433910, 1437434, 1451088, 1497561, 2397701, 2917084, 3522759, 3796895, 3939510, 4034877, 4081110, 4660337, 5187276, 5214855, 5600456, 5606680, 6030542, 6340724, 6414461, 6554679, 6787908, 7128089, 7134470, 7134890)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",['2023-09-03'],[]
10774,"(790288, 891778, 911998, 956684, 1119589, 1130875, 1197713, 1200398, 1306957, 1418621, 1605359, 1924783, 2444202, 2448189, 2777944, 2842631, 3350137, 3367293, 3409817, 3522726, 4344346, 4771847, 4919955, 5636877, 5945683, 6065002, 6466891, 6823069, 7169890)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",['2023-09-11'],[]
10774,"(9815, 768874, 908796, 1109462, 1200384, 1332685, 1360018, 1399151, 1433910, 1862816, 2668043, 2855957, 3016486, 3783894, 4218110, 4473485, 4899480, 4958216, 5038716, 5059796, 5457917, 5474763, 6466891, 6554679, 6897385, 6944646, 7114104, 7123131, 7228298)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",['2023-09-24'],[]
10774,"(923006, 1004466, 1089717, 1101006, 1400237, 2340334, 2397701, 2660114, 2668043, 3291643, 3357967, 3783894, 3897492, 3897562, 4771847, 4799540, 4919955, 5179126, 5197755, 5437539, 5673398, 6124029, 6340724, 6554679, 6897385, 7008625, 7171035, 7205509, 7248742)","(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",['2023-09-26'],[]
10774,"(15983, 729753, 772290, 820025, 1032719, 1043759, 1054417, 1122466, 1427124, 1645344, 1698790, 2195933, 2259819, 2541678, 2658443, 2674703, 2835143, 3774484, 5167785, 6080701, 6444883, 6717508, 7403017, 7471500, 7526477, 7534344, 7534492, 7534926, 7536542)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-12-15'],[]
10774,"(618365, 801911, 932722, 1044965, 1156136, 1182402, 1232534, 1294644, 1966409, 2062427, 2752693, 2893088, 3673986, 3680460, 3965415, 5291186, 5355377, 5440068, 5606680, 6413039, 6466891, 7330833, 7338097, 7347779, 7611319, 7640758, 7663686, 7728170, 7748130)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0)",['2024-02-07'],[]
29377,"(1036737, 1151563, 1158763, 1187240, 1194738, 1228065, 1251560, 1299818, 1358801, 1409490, 1410154, 1533808, 1585635, 1624431, 1703741, 1895647, 2051559, 2311297, 2397143, 2422810, 2447777, 2455580, 2582608, 2611134, 2655257, 2788253, 3109408, 3191596, 3946636)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",['2022-08-01'],[]
60492,"(864848, 1125651, 1190004, 1233144, 1355907, 1428629, 1624684, 1666719, 1928881, 2277297, 2391554, 2418805, 2480244, 2700234, 3131048, 3131249, 3132948, 3161139, 3195784, 3195819, 3270884, 3380803, 3432660, 3794473, 3938335, 3955047, 3959559, 3960649, 3961312)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-01'],[]
61543,"(494615, 2015051, 2263546, 2454811, 2536943, 2539714, 2591311, 2651865, 2754560, 2874492, 2997642, 3058445, 3098469, 3134515, 3147150, 3644925, 3666232, 3719584, 3892723, 3938243, 3953431, 3953592, 3953767, 3954413, 3959890, 3960134, 3960456, 3962852, 3964897)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-01'],[]
61543,"(1109101, 1667805, 1716067, 1975676, 2082061, 2131912, 2726326, 2755941, 2813718, 2954509, 2997642, 3068560, 3083668, 3092145, 3160208, 3426154, 3445957, 3474142, 3498773, 3598752, 3652408, 3821249, 3938243, 3939625, 3939717, 4197600, 4210281, 4295905, 4336737)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-09-15'],[]
61543,"(1254434, 1980812, 2107101, 2546642, 2578946, 2772633, 2858522, 2954509, 3079333, 3367580, 3430038, 3431103, 3645513, 3650354, 3752497, 3821249, 3953592, 3953767, 3970287, 4029299, 4031770, 4167995, 4230952, 4235044, 4591559, 4608096, 4608504, 4611255, 4617570)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",['2022-10-22'],[]
61543,"(890147, 1523347, 1667805, 2252826, 2389931, 2451530, 2483842, 2557699, 2578946, 2858522, 2901161, 3134515, 3527858, 3532668, 3644598, 3645513, 3683923, 3696965, 3850209, 3940226, 4167995, 4490903, 4608608, 4678105, 4719777, 5044337, 5064247, 5068673, 5070124)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-12-01'],[]
61543,"(1667805, 1718727, 2204200, 2377679, 2492490, 2552108, 2915664, 3109812, 3314419, 3334855, 3444899, 3513705, 3892723, 3942295, 3958817, 4167995, 4235044, 4270260, 4502038, 4608608, 4609871, 4611359, 4678105, 4901840, 5044740, 5387920, 5489353, 5649027, 5833560)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",['2023-02-27'],[]
61543,"(1033681, 1728535, 2081325, 2158692, 2237830, 2251684, 2450275, 2911755, 2975365, 3061050, 3079333, 3300976, 3322283, 3407897, 3644598, 3696965, 3723906, 3892723, 3953592, 4743724, 4960452, 5071994, 5376267, 5462034, 5472027, 5641940, 5657859, 6107388, 6128083)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-03-19'],[]
61543,"(1354245, 1691680, 2319856, 2327387, 2400449, 2449115, 2463141, 2557171, 2562731, 2663940, 2912541, 2954509, 3092145, 3113299, 3322283, 3408070, 3496250, 3953592, 4014393, 4167995, 4763023, 4869332, 5071994, 5091253, 5536096, 5640937, 6163155, 6180845, 6281728)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-04-16'],[]
61543,"(651598, 983074, 2140672, 2170644, 2270887, 2356115, 2562731, 2939689, 2954509, 2978927, 3217150, 3266510, 3282923, 3322283, 3496250, 3658597, 4010954, 4029299, 4167995, 4613487, 4678105, 4901840, 5476897, 5544700, 6291446, 6502168, 6748893, 6880297, 7037774)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-10-21'],[]
69067,"(924884, 940539, 1172667, 1196887, 1638753, 1657888, 1765982, 1907398, 2187036, 2333139, 2432610, 2575469, 2732768, 2856504, 3237107, 3259284, 3386187, 3432346, 3575057, 3654881, 3669796, 3709735, 3762345, 3820790, 3854673, 3932164, 3950645, 3963055, 3964900)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-01'],[]
69067,"(1638753, 1677666, 1742690, 2098841, 2108937, 2137611, 2650702, 2672848, 2945298, 2963690, 3145543, 3354238, 3423522, 3439258, 3483640, 3620627, 3654881, 3657478, 3678268, 3683208, 3709635, 3722970, 4048305, 4158927, 4235044, 4270148, 4302453, 4343399, 4355683)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",['2022-09-15'],[]
69276,"(9815, 852408, 965523, 1020431, 1049613, 1058082, 1064215, 1107730, 1238838, 1505435, 1773185, 1918040, 2058851, 2126402, 2177801, 2213815, 2228000, 2324950, 2725989, 3257077, 3435450, 3469152, 3537445, 3585478, 3616438, 3729108, 3775839, 3849769, 3917073)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-01'],[]
75335,"(786633, 822555, 847432, 1097635, 1110047, 1419516, 1573237, 1575256, 1683272, 1703218, 2049843, 2172685, 3095357, 3268816, 3498574, 3543694, 3642948, 3648994, 3663327, 3695015, 3703506, 3709379, 3725556, 3736653, 3754012, 3809170, 3823507, 3891037, 3936177)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-01'],[]
79876,"(1729053, 2333139, 2504674, 2518055, 2546992, 2720190, 2916993, 3145169, 3207674, 3412707, 3420813, 3432346, 3571449, 3660330, 3664906, 3676506, 3685042, 3685710, 3688697, 3689238, 3694754, 3695015, 3717409, 3771907, 3772082, 3955471, 3957655, 3960608, 3961136)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-01'],[]
80366,"(1107403, 1184936, 1388674, 1544366, 1567015, 1822863, 1897967, 1935631, 2157405, 2395286, 2682052, 2774789, 2872818, 2877869, 2948984, 3008880, 3210078, 3214891, 3249312, 3326063, 3329920, 3544178, 3574067, 3587253, 3696777, 3701812, 3943159, 3960665, 3960852)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-01'],[]
80915,"(647668, 812004, 868154, 875634, 1017581, 1103432, 1145652, 1196646, 1352151, 1610199, 1803330, 1882581, 2099273, 2505849, 3082396, 3459998, 3523786, 3643333, 3648045, 3698211, 3701736, 3834947, 3882880, 3888538, 3934920, 3936594, 3938305, 3945931, 3954374)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-01'],[]
13112,"(49700, 713228, 919255, 956257, 963891, 988329, 1038543, 1092009, 1197396, 1217735, 1260580, 1406879, 1488624, 1577984, 1785310, 2294201, 2713618, 2874518, 2904518, 3067336, 3155038, 3177743, 3277239, 3540816, 3647814, 3969907, 3971722, 3974102, 3978642)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",['2022-08-02'],[]
13112,"(727431, 812473, 1139466, 1181914, 1210609, 1213507, 1264068, 1453325, 1461420, 1653663, 2042873, 2071495, 2314997, 2807394, 2904518, 2939162, 3052360, 3137914, 3461738, 3522726, 3685021, 3791024, 3932009, 3932117, 4502038, 4586507, 4598586, 4601487, 4603553)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",['2022-09-26'],[]
13112,"(85604, 621714, 902586, 1004727, 1067998, 1139119, 1139466, 1230161, 1235536, 1263058, 1288013, 1357116, 1397793, 1463716, 1545867, 1548209, 1552464, 1661520, 1694155, 2155577, 2318371, 2397420, 2745528, 3420456, 4210402, 4357632, 4862930, 4985088, 5079894)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-12-05'],[]
13112,"(47244, 431821, 638595, 713228, 752434, 894272, 909299, 919255, 1013976, 1148390, 1166614, 1354670, 1543766, 1653663, 1662909, 1721630, 1995768, 2397420, 2837043, 3137914, 3943225, 4218687, 4265643, 4285039, 4527936, 4611035, 5294362, 5408967, 5556574)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",['2023-01-31'],[]
13112,"(793330, 908726, 973978, 1090867, 1227064, 1236263, 1348702, 1356371, 1376733, 1407856, 1493944, 1494638, 1586551, 1643185, 1843860, 2286178, 2793582, 3063665, 3159908, 3439021, 3606143, 3685702, 3962646, 4156228, 4210402, 4399474, 4907966, 5074949, 5115421)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",['2023-02-25'],[]
13112,"(85604, 752434, 908726, 953835, 1035036, 1148712, 1348702, 1394075, 1453325, 1459419, 1467752, 2137775, 2380845, 2386501, 2397420, 2516888, 3109039, 3217826, 3384145, 3901665, 3934051, 4156228, 4210402, 4399474, 5172663, 5649662, 6199418, 6404642, 6408166)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",['2023-04-25'],[]
13112,"(908934, 909299, 917774, 1018311, 1147477, 1407856, 1432517, 1480980, 1575289, 1802388, 2123015, 2137775, 2669168, 3167966, 3470198, 3941592, 4210705, 4267938, 4490903, 4611035, 4683872, 5266581, 5440068, 6163333, 6215098, 6219426, 6311577, 6592253, 6596133)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-05-31'],[]
13112,"(158648, 603662, 793656, 1018311, 1181986, 1186473, 1226763, 1348702, 1446991, 1533567, 1643185, 1773578, 3108369, 3113299, 4265643, 4318978, 4611035, 4850367, 5052268, 5204069, 5727383, 6199418, 6412145, 6453247, 6488636, 6597587, 6714458, 6738104, 6773678)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2023-07-09'],[]
19815,"(1105273, 1183375, 1270329, 1316865, 1385624, 1650957, 1845562, 2261152, 2435700, 2841875, 2848031, 2904937, 3139580, 3143660, 3215315, 3266380, 3470310, 3602961, 3642662, 3885841, 3933147, 3938844, 3938845, 3938846, 3938848, 3938850, 3938851, 3940049, 3947214)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-02'],[]
24366,"(755249, 895536, 961932, 1200953, 1311441, 1339773, 1537006, 1605288, 1710238, 1916547, 2176753, 2218202, 2406449, 2567169, 2591857, 2602023, 2696385, 2817147, 2858935, 2904937, 3279215, 3452214, 3483877, 3563456, 3637587, 3655400, 3694790, 3772105, 3972658)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-02'],[]
59323,"(163233, 721241, 811444, 922228, 1054981, 1081031, 1157298, 1167511, 1232640, 1289342, 1350816, 1419495, 1422801, 1426608, 1588675, 1827719, 2085349, 2153507, 2232597, 2668983, 2869152, 2904937, 3239710, 3633706, 3800110, 3941958, 3961533, 3967352, 3968134)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",['2022-08-02'],[]
61824,"(2057424, 2716351, 2828202, 2915460, 3836701, 3872143, 3872159, 3872166, 3942282, 3942302, 3942369, 3955543, 3955663, 3956095, 3956188, 3956189, 3956194, 3956204, 3956216, 3966359, 3966771, 3966859, 3971864, 3971865, 3972449, 3973010, 3975182, 3989316, 3992875)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-02'],[]
77031,"(1954669, 2479255, 2997238, 3173314, 3173402, 3186771, 3220379, 3365062, 3377964, 3381330, 3388885, 3400974, 3426652, 3492122, 3503578, 3525621, 3525653, 3530716, 3538854, 3598605, 3616682, 3875429, 3875448, 3875806, 3880844, 3900215, 3900486, 3935354, 3972601)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-02'],[]
77031,"(492851, 2236777, 2246690, 3026035, 3174776, 3183708, 3186912, 3187127, 3223493, 3266237, 3291073, 3366573, 3380767, 3392330, 3449860, 3525611, 3576018, 3635155, 3875452, 3875458, 3886204, 3888123, 4114513, 4225999, 4450730, 4511328, 4511330, 4594584, 4595639)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",['2022-09-25'],[]
80107,"(1662507, 2300025, 2383617, 2546321, 2586942, 2637035, 2637068, 2638513, 2657101, 2785462, 3140401, 3218158, 3230372, 3249737, 3590722, 3605646, 3662333, 3741561, 3764592, 3816893, 3819144, 3844032, 3876579, 3937317, 3937318, 3938434, 3944219, 3969880, 3976954)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-02'],[]
80107,"(1066180, 2029245, 2238212, 2300025, 2388495, 2562850, 2586942, 2641259, 2697663, 2785462, 2812472, 3120754, 3203748, 3249737, 3378378, 3464610, 3545200, 3662333, 3899900, 3932063, 3937317, 3937318, 3945291, 3989536, 4019489, 4019490, 4085018, 4089915, 4095891)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2022-08-08'],[]
